time,luminaire_ID,lux_ref,lux_meas,ldrvoltage,ldrresistance,duty_cycle,windup_state,setpoint-weight
18501,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18511,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18521,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
18531,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18541,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18551,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18561,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18571,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
18581,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18591,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18601,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18611,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18621,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18631,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18641,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18651,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18661,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18671,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18681,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18691,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18701,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18711,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
18721,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
18731,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18741,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18751,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18761,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18771,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18781,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18791,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18801,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18811,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18821,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18831,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18841,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
18851,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
18861,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18871,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18881,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18891,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18901,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18911,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18921,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18931,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18941,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18951,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18961,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18971,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18981,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
18991,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19001,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19011,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19021,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19031,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19041,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19051,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19061,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19071,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19081,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19091,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19101,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19111,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19121,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19131,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19141,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19151,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19161,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19171,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19181,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19191,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19201,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19211,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19221,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19231,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19241,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19251,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19261,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19271,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19281,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19291,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19301,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19311,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19321,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19331,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19341,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19351,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19361,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19371,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19381,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19391,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19401,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19411,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19421,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19431,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19441,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19451,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19461,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19471,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19481,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19491,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19501,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19511,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19521,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19531,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19541,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19551,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19561,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19571,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19581,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19591,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19601,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19611,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19621,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19631,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19641,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19651,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19661,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19671,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19681,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19691,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19701,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19711,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19721,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19731,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19741,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19751,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19761,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19771,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19781,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19791,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19801,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19811,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19821,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19831,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19841,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19851,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19861,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19871,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19881,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19891,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
19901,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19911,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19921,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19931,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19941,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19951,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19961,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19971,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19981,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
19991,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20001,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20011,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20021,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20031,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20041,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20051,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20061,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20071,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20081,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20091,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20101,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20111,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20121,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20131,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20141,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20151,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20161,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20171,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20181,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20191,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20201,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20211,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20221,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20231,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20241,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20251,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20261,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20271,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20281,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20291,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20301,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20311,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20321,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20331,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20341,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20351,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20361,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20371,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20381,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20391,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20401,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20411,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20421,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20431,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20441,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20451,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20461,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20471,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20481,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20491,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20501,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20511,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20521,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20531,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20541,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20551,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20561,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20571,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20581,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20591,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20601,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20611,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20621,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20631,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20641,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20651,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20661,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20671,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20681,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20691,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20701,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20711,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20721,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20731,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20741,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20751,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20761,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20771,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20781,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20791,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
20801,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20811,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20821,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20831,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20841,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20851,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20861,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20871,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20881,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20891,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20901,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20911,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20921,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20931,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20941,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20951,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20961,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20971,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20981,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
20991,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21001,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21011,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21021,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21031,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21041,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21051,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21061,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21071,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21081,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21091,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21101,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21111,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21121,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21131,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21141,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21151,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21161,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21171,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21181,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21191,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21201,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21211,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21221,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21231,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21241,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21251,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21261,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21271,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21281,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21291,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21301,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21311,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21321,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21331,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21341,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21351,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21361,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21371,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21381,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21391,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21401,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21411,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21421,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21431,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21441,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21451,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21461,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21471,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21481,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21491,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21501,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21511,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21521,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21531,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21541,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21551,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21561,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21571,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21581,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21591,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21601,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21611,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21621,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21631,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21641,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21651,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21661,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21671,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21681,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21691,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21701,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21711,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21721,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21731,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21741,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21751,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21761,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21771,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21781,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21791,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21801,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21811,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21821,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21831,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21841,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21851,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21861,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21871,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21881,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21891,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21901,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21911,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21921,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21931,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21941,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21951,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21961,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21971,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
21981,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
21991,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22001,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22011,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22021,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22031,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22041,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22051,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22061,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22071,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22081,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22091,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22101,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22111,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22121,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22131,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22141,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22151,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22161,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22171,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22181,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22191,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22201,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22211,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22221,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22231,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22241,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22251,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22261,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22271,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22281,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22291,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22301,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22311,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22321,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22331,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22341,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22351,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22361,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22371,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22381,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22391,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22401,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22411,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22421,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22431,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22441,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22451,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22461,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22471,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22481,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22491,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22501,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22511,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22521,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22531,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22541,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22551,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22561,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22571,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22581,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22591,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22601,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22611,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22621,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22631,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22641,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22651,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22661,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22671,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22681,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22691,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22701,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22711,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22721,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22731,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22741,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22751,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22761,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22771,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22781,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22791,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
22801,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22811,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22821,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22831,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
22841,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
